,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,roi
1564,36,2011-09-16,Drive,15000000,35060689,81357930,tt1709105,Drive,Drive,2010,55.0,['Documentary'],6.3,20,5.423862
1565,38,1966-10-10,Hawaii,15000000,34562222,34562222,tt2801746,Hawaii,Hawaii,2013,102.0,"['Drama', 'Romance']",7.3,3753,2.3041481333333333
1566,38,1966-10-10,Hawaii,15000000,34562222,34562222,tt5566714,Hawaii,Hawaii,2017,116.0,['Drama'],7.7,542,2.3041481333333333
1567,39,2018-11-23,The Favourite,15000000,34366783,94113929,tt5083738,The Favourite,The Favourite,2018,119.0,"['Biography', 'Drama', 'History']",7.6,116011,6.274261933333333
1568,50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"['Drama', 'Family', 'Sport']",6.7,14498,2.0092608
1569,57,2017-09-08,Home Again,15000000,27020284,37336874,tt2121286,Home Again,Home Again,2012,104.0,['Drama'],6.6,360,2.489124933333333
1570,57,2017-09-08,Home Again,15000000,27020284,37336874,tt5719700,Home Again,Home Again,2017,97.0,"['Comedy', 'Drama', 'Romance']",5.8,22614,2.489124933333333
1571,60,2010-07-23,Ramona and Beezus,15000000,26167002,27469621,tt0493949,Ramona and Beezus,Ramona and Beezus,2010,103.0,"['Adventure', 'Comedy', 'Family']",6.6,16086,1.8313080666666666
1572,61,2014-08-27,The November Man,15000000,25018119,34820335,tt2402157,The November Man,The November Man,2014,108.0,"['Action', 'Crime', 'Thriller']",6.3,59293,2.321355666666667
1573,67,2013-03-29,The Place Beyond the Pines,15000000,21403519,47011449,tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,2012,140.0,"['Crime', 'Drama', 'Thriller']",7.3,226765,3.1340966
1574,70,2016-04-29,Keanu,15000000,20591853,20688141,tt4139124,Keanu,Keanu,2016,100.0,"['Action', 'Comedy', 'Crime']",6.3,41560,1.3792094
1575,71,2010-12-22,Country Strong,15000000,20218921,20601987,tt1555064,Country Strong,Country Strong,2010,117.0,"['Drama', 'Music']",6.3,16296,1.3734658
1576,76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,tt1972571,A Most Wanted Man,A Most Wanted Man,2014,122.0,"['Crime', 'Drama', 'Thriller']",6.8,67914,2.404592666666667
1577,79,2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,2012,95.0,['Action'],5.4,58185,1.4679325333333333
1578,81,2019-02-01,Miss Bala,15000000,14998027,15362298,tt1911600,Miss Bala,Miss Bala,2011,113.0,"['Crime', 'Drama', 'Thriller']",6.5,8092,1.0241532
1579,81,2019-02-01,Miss Bala,15000000,14998027,15362298,tt5941692,Miss Bala,Miss Bala,2019,104.0,"['Action', 'Crime', 'Drama']",5.5,3738,1.0241532
1580,82,2012-11-30,Killing Them Softly,15000000,14945541,39238443,tt1764234,Killing Them Softly,Killing Them Softly,2012,97.0,"['Crime', 'Thriller']",6.2,124086,2.6158962
1581,84,2011-08-19,One Day,15000000,13843771,59168692,tt1563738,One Day,One Day,2011,107.0,"['Drama', 'Romance']",7.0,128094,3.9445794666666667
1582,84,2011-08-19,One Day,15000000,13843771,59168692,tt1616203,One Day,You yi tian,2010,93.0,"['Drama', 'Romance', 'Sci-Fi']",6.0,436,3.9445794666666667
1583,84,2011-08-19,One Day,15000000,13843771,59168692,tt4051858,One Day,You yi tian,2014,90.0,['Family'],6.2,13,3.9445794666666667
1584,84,2011-08-19,One Day,15000000,13843771,59168692,tt6168298,One Day,One Day,2016,135.0,"['Drama', 'Romance']",7.8,1454,3.9445794666666667
1585,84,2011-08-19,One Day,15000000,13843771,59168692,tt6214734,One Day,One Day,2017,118.0,"['Drama', 'Fantasy']",6.6,269,3.9445794666666667
1586,84,2011-08-19,One Day,15000000,13843771,59168692,tt8274146,One Day,Egy nap,2018,99.0,['Drama'],7.2,501,3.9445794666666667
1587,90,2017-01-20,The Founder,15000000,12786053,24403192,tt2262282,The Founder,Der Gründer,2012,108.0,"['Comedy', 'Sci-Fi']",5.9,33,1.6268794666666666
1588,90,2017-01-20,The Founder,15000000,12786053,24403192,tt4276820,The Founder,The Founder,2016,115.0,"['Biography', 'Drama', 'History']",7.2,97841,1.6268794666666666
1589,94,1999-08-27,The Muse,15000000,11614954,11614954,tt2042684,The Muse,The Muse,2011,58.0,"['Horror', 'Mystery', 'Thriller']",6.1,16,0.7743302666666667
1590,94,1999-08-27,The Muse,15000000,11614954,11614954,tt2076954,The Muse,The Muse,2014,90.0,"['Horror', 'Music', 'Thriller']",5.8,65,0.7743302666666667
1591,3,2003-02-21,Dark Blue,15000000,9237470,12262065,tt1934226,Dark Blue,Dark Blue,2011,85.0,"['Crime', 'Drama']",8.9,9,0.817471
1592,3,2003-02-21,Dark Blue,15000000,9237470,12262065,tt5502330,Dark Blue,Dark Blue,2016,,['Adventure'],6.4,12,0.817471
1593,6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,tt4341582,Queen of Katwe,Queen of Katwe,2016,124.0,"['Biography', 'Drama', 'Sport']",7.4,13039,0.6703654
1594,9,2002-05-22,The Importance of Being Earnest,15000000,8378141,8378141,tt5280954,The Importance of Being Earnest,The Importance of Being Earnest,2015,,['Comedy'],8.3,70,0.5585427333333334
1595,13,2013-01-04,Promised Land,15000000,7597898,12394562,tt2091473,Promised Land,Promised Land,2012,106.0,['Drama'],6.6,34659,0.8263041333333333
1596,15,2018-06-08,Hotel Artemis,15000000,6708137,12758799,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"['Action', 'Drama', 'Sci-Fi']",6.1,30586,0.8505866
1597,25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015,93.0,"['Action', 'Comedy', 'Horror']",6.3,40479,1.0369903333333332
1598,27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"['Comedy', 'Drama', 'Romance']",6.3,41608,2.2831877333333335
1599,28,2015-10-23,Rock the Kasbah,15000000,3020665,3386153,tt3164256,Rock the Kasbah,Rock the Kasbah,2015,106.0,"['Comedy', 'Music', 'War']",5.5,9587,0.22574353333333333
1600,29,2010-09-15,Never Let Me Go,15000000,2434652,11173718,tt1334260,Never Let Me Go,Never Let Me Go,2010,103.0,"['Drama', 'Romance', 'Sci-Fi']",7.1,130084,0.7449145333333334
1601,30,2016-09-09,The Disappointments Room,15000000,2423467,3503761,tt2364897,The Disappointments Room,The Disappointments Room,2016,85.0,"['Drama', 'Horror', 'Thriller']",3.9,8167,0.23358406666666667
1602,35,2017-02-03,The Comedian,15000000,1658706,1658706,tt1656194,The Comedian,The Comedian,2012,79.0,"['Drama', 'Romance']",5.5,328,0.1105804
1603,35,2017-02-03,The Comedian,15000000,1658706,1658706,tt1967614,The Comedian,The Comedian,2016,120.0,['Comedy'],5.7,5875,0.1105804
1604,42,2013-04-26,The Reluctant Fundamentalist,15000000,528731,528731,tt2032557,The Reluctant Fundamentalist,The Reluctant Fundamentalist,2012,130.0,"['Drama', 'Thriller']",6.9,12511,0.03524873333333333
1605,43,2004-02-06,The Return,15000000,501752,5953886,tt1848871,The Return,El regreso,2012,102.0,['Drama'],7.2,233,0.3969257333333333
1606,43,2004-02-06,The Return,15000000,501752,5953886,tt2578550,The Return,El Regreso,2012,69.0,['Drama'],6.0,6,0.3969257333333333
1607,43,2004-02-06,The Return,15000000,501752,5953886,tt4093816,The Return,The Return,2015,92.0,"['Crime', 'Mystery', 'Thriller']",6.3,36,0.3969257333333333
1608,43,2004-02-06,The Return,15000000,501752,5953886,tt4523246,The Return,The Return,2015,55.0,"['Horror', 'Mystery', 'Thriller']",5.4,27,0.3969257333333333
1609,43,2004-02-06,The Return,15000000,501752,5953886,tt4665626,The Return,The Return,2015,100.0,['Adventure'],8.2,32,0.3969257333333333
1610,43,2004-02-06,The Return,15000000,501752,5953886,tt4671306,The Return,Povratak,2017,,"['Drama', 'Thriller']",7.7,119,0.3969257333333333
1611,43,2004-02-06,The Return,15000000,501752,5953886,tt4991702,The Return,The Return,2015,80.0,['Drama'],4.8,5,0.3969257333333333
1612,43,2004-02-06,The Return,15000000,501752,5953886,tt5591342,The Return,The Return,2016,84.0,['Documentary'],6.6,42,0.3969257333333333
1613,43,2004-02-06,The Return,15000000,501752,5953886,tt6058084,The Return,The Return,2018,85.0,"['Documentary', 'Drama']",7.1,104,0.3969257333333333
1614,43,2004-02-06,The Return,15000000,501752,5953886,tt6100724,The Return,The Return,2016,105.0,"['Action', 'Crime', 'Drama']",7.3,7,0.3969257333333333
1615,43,2004-02-06,The Return,15000000,501752,5953886,tt6673098,The Return,The Return,2017,78.0,"['Action', 'Documentary']",6.9,134,0.3969257333333333
1616,46,2010-08-27,Centurion,15000000,123570,7885048,tt1020558,Centurion,Centurion,2010,97.0,"['Action', 'Adventure', 'Drama']",6.4,74085,0.5256698666666667
1617,50,2013-09-06,Winnie Mandela,15000000,61847,61847,tt1551641,Winnie Mandela,Winnie,2011,104.0,"['Biography', 'Drama', 'History']",6.0,695,0.004123133333333333
1618,51,2011-11-04,The Son of No One,15000000,30680,1148578,tt1535612,The Son of No One,The Son of No One,2011,90.0,"['Action', 'Crime', 'Drama']",5.1,15743,0.07657186666666667
1619,54,2013-12-06,Khumba,15000000,0,20898221,tt1487931,Khumba,Khumba,2013,85.0,"['Adventure', 'Animation', 'Family']",5.7,4984,1.3932147333333333
1620,55,2015-05-05,A Few Best Men,15000000,0,17224539,tt1640711,A Few Best Men,A Few Best Men,2011,97.0,"['Comedy', 'Romance']",5.7,12069,1.1483026
1621,58,2008-12-31,Bathory,15000000,0,3436763,tt2097826,Bathory,Bathory,2011,88.0,['Drama'],5.8,9,0.22911753333333335
1622,61,2017-02-17,In Dubious Battle,15000000,0,214182,tt4411618,In Dubious Battle,In Dubious Battle,2016,110.0,['Drama'],6.1,3189,0.0142788
1623,62,2015-09-01,Broken Horses,15000000,0,3471,tt2503954,Broken Horses,Broken Horses,2015,101.0,"['Action', 'Crime', 'Drama']",5.7,1957,0.0002314
1624,64,2019-08-14,Blinded by the Light,15000000,0,0,tt8266310,Blinded by the Light,Blinded by the Light,2019,117.0,"['Biography', 'Comedy', 'Drama']",6.2,173,0.0
1625,66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,"['Comedy', 'Drama', 'Music']",5.6,48497,8.52831703448276
1626,69,2015-06-05,Freedom,14500000,0,872757,tt2028482,Freedom,Freedom,2011,88.0,['Documentary'],7.0,24,0.06019013793103448
1627,69,2015-06-05,Freedom,14500000,0,872757,tt2584018,Freedom,Freedom,2014,94.0,"['Drama', 'Music']",6.2,1371,0.06019013793103448
1628,69,2015-06-05,Freedom,14500000,0,872757,tt4701906,Freedom,Freiheit,2017,100.0,['Drama'],6.0,97,0.06019013793103448
1629,69,2015-06-05,Freedom,14500000,0,872757,tt7268744,Freedom,Freedom,2014,,['Thriller'],2.8,5,0.06019013793103448
1630,70,1992-08-07,Unforgiven,14400000,101157447,159157447,tt2347134,Unforgiven,Yurusarezaru mono,2013,135.0,"['Action', 'Crime', 'Drama']",7.2,2010,11.05260048611111
1631,70,1992-08-07,Unforgiven,14400000,101157447,159157447,tt7394636,Unforgiven,Neproshchennyy,2018,106.0,['Drama'],6.3,562,11.05260048611111
1632,81,2012-08-31,The Possession,14000000,49130588,82925064,tt0431021,The Possession,The Possession,2012,92.0,"['Horror', 'Mystery', 'Thriller']",5.9,53649,5.9232188571428575
1633,87,1991-01-18,White Fang,14000000,34729091,34729091,tt5222768,White Fang,Croc-Blanc,2018,85.0,"['Adventure', 'Animation']",7.0,2048,2.480649357142857
1634,89,1999-10-08,Superstar,14000000,30628981,30628981,tt1849111,Superstar,Superstar,2012,112.0,['Drama'],5.3,834,2.1877843571428572
1635,89,1999-10-08,Superstar,14000000,30628981,30628981,tt2927802,Superstar,Superstar,2013,,['Drama'],4.0,6,2.1877843571428572
1636,89,1999-10-08,Superstar,14000000,30628981,30628981,tt5473848,Superstar,Superstar,2011,,['Comedy'],4.9,9,2.1877843571428572
1637,90,2012-01-13,The Iron Lady,14000000,29959436,115592104,tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"['Biography', 'Drama']",6.4,96066,8.256578857142857
1638,95,2010-03-12,Our Family Wedding,14000000,20255281,21410546,tt1305583,Our Family Wedding,Our Family Wedding,2010,103.0,"['Comedy', 'Romance']",4.9,6417,1.5293247142857143
1639,7,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12826644,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,93.0,"['Comedy', 'Mystery', 'Sci-Fi']",5.1,34444,0.9161888571428571
1640,8,2006-11-17,Bobby,14000000,11242801,20597806,tt4606514,Bobby,Bobby,2016,97.0,"['Biography', 'Documentary', 'Sport']",7.1,383,1.4712718571428571
1641,8,2006-11-17,Bobby,14000000,11242801,20597806,tt7166214,Bobby,Bobby,2017,142.0,"['Comedy', 'Romance']",6.8,185,1.4712718571428571
1642,8,2006-11-17,Bobby,14000000,11242801,20597806,tt8439948,Bobby,Bobby,2018,130.0,['Drama'],8.9,23,1.4712718571428571
1643,9,2001-02-02,Head Over Heels,14000000,10397365,10397365,tt1564916,Head Over Heels,De Pernas pro Ar,2010,101.0,['Comedy'],5.7,1952,0.7426689285714285
1644,10,2012-10-26,Fun Size,14000000,9409538,11166615,tt1663143,Fun Size,Fun Size,2012,86.0,"['Adventure', 'Comedy']",5.4,12926,0.7976153571428571
1645,11,1999-04-23,Lost and Found,14000000,6552255,6552255,tt4269194,Lost and Found,Hoshigaoka wadârando,2015,111.0,"['Animation', 'Drama']",5.0,17,0.4680182142857143
1646,11,1999-04-23,Lost and Found,14000000,6552255,6552255,tt6080004,Lost and Found,Lost and Found,2016,114.0,['Romance'],5.3,11,0.4680182142857143
1647,16,2015-10-23,Suffragette,14000000,4702420,34044909,tt3077214,Suffragette,Suffragette,2015,106.0,"['Biography', 'Drama', 'History']",6.9,34306,2.431779214285714
1648,18,2014-12-19,Mr. Turner,14000000,3958546,25187026,tt2473794,Mr. Turner,Mr. Turner,2014,150.0,"['Biography', 'Drama', 'History']",6.8,22661,1.7990732857142857
1649,22,2010-08-06,Flipped,14000000,1755212,4289993,tt0817177,Flipped,Flipped,2010,90.0,"['Comedy', 'Drama', 'Romance']",7.7,74937,0.3064280714285714
1650,22,2010-08-06,Flipped,14000000,1755212,4289993,tt2388050,Flipped,Flipped,2015,90.0,"['Drama', 'Thriller']",6.0,440,0.3064280714285714
1651,25,2003-01-24,Amen,14000000,274299,274299,tt2086799,Amen,Amen,2011,72.0,['Drama'],5.6,419,0.019592785714285715
1652,25,2003-01-24,Amen,14000000,274299,274299,tt2786278,Amen,Amen,2013,165.0,"['Drama', 'Musical', 'Romance']",7.8,2446,0.019592785714285715
1653,27,2011-09-30,Margaret,14000000,47185,623292,tt0466893,Margaret,Margaret,2011,150.0,['Drama'],6.5,14708,0.04452085714285714
1654,28,2016-11-01,Reign of Assassins,14000000,0,11354230,tt1460743,Reign of Assassins,Jian yu,2010,117.0,"['Action', 'Adventure']",6.9,6990,0.8110164285714285
1655,32,2008-12-31,Ca$h,13700000,0,11738256,tt1106860,Ca$h,Ca$h,2010,108.0,"['Crime', 'Thriller']",6.0,8605,0.8568070072992701
1656,59,2010-03-26,Ca$h,7000000,46488,46488,tt1106860,Ca$h,Ca$h,2010,108.0,"['Crime', 'Thriller']",6.0,8605,0.006641142857142857
1657,36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,tt1931533,Seven Psychopaths,Seven Psychopaths,2012,110.0,"['Comedy', 'Crime']",7.2,223493,2.4470915555555557
1658,41,2011-04-01,The Last Godfather,13400000,164247,164247,tt1584131,The Last Godfather,The Last Godfather,2010,100.0,"['Comedy', 'Crime', 'Romance']",3.7,1071,0.012257238805970148
1659,42,2014-04-04,Under the Skin,13300000,2614251,7229933,tt1441395,Under the Skin,Under the Skin,2013,108.0,"['Drama', 'Horror', 'Sci-Fi']",6.3,113196,0.543603984962406
1660,44,2014-09-12,No Good Deed,13200000,52543632,54323210,tt2011159,No Good Deed,No Good Deed,2014,84.0,"['Action', 'Crime', 'Drama']",5.6,16045,4.115394696969697
1661,46,2010-12-03,Black Swan,13000000,106954678,331266710,tt0947798,Black Swan,Black Swan,2010,108.0,"['Drama', 'Thriller']",8.0,648854,25.482054615384616
1662,48,2011-02-11,Justin Bieber: Never Say Never,13000000,73013910,99034125,tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,2011,105.0,"['Documentary', 'Music']",1.6,74978,7.618009615384615
1663,49,2018-07-04,The First Purge,13000000,69488745,136617305,tt6133466,The First Purge,The First Purge,2018,98.0,"['Action', 'Horror', 'Sci-Fi']",5.1,41741,10.509023461538462
1664,50,2016-03-16,Miracles from Heaven,13000000,61705123,73798736,tt4257926,Miracles from Heaven,Miracles from Heaven,2016,109.0,"['Biography', 'Drama', 'Family']",7.1,17734,5.6768258461538466
1665,51,2000-02-11,Snow Day,13000000,60008303,62452927,tt4163946,Snow Day,Snow Day,2014,60.0,"['Action', 'Documentary', 'Drama']",8.7,22,4.804071307692308
1666,52,2004-01-23,The Butterfly Effect,13000000,57924679,95638592,tt6112220,The Butterfly Effect,Vidas Em Paralelo,2010,85.0,"['Comedy', 'Crime', 'Drama']",6.9,104,7.356814769230769
1667,54,2016-06-24,The Shallows,13000000,55121623,118763442,tt4052882,The Shallows,The Shallows,2016,86.0,"['Drama', 'Horror', 'Thriller']",6.3,106927,9.135649384615384
1668,58,2014-02-14,About Last Night,13000000,48637684,50445860,tt1826590,About Last Night,About Last Night,2014,100.0,"['Comedy', 'Romance']",6.1,21078,3.880450769230769
1669,61,2014-10-10,St. Vincent,13000000,44137712,54837234,tt2170593,St. Vincent,St. Vincent,2014,102.0,"['Comedy', 'Drama']",7.3,89372,4.218248769230769
1670,62,2014-07-02,Earth to Echo,13000000,38934842,42174545,tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"['Adventure', 'Family', 'Sci-Fi']",5.8,17627,3.2441957692307692
1671,72,2015-04-10,Ex Machina,13000000,25440971,38358392,tt0470752,Ex Machina,Ex Machina,2014,108.0,"['Drama', 'Mystery', 'Sci-Fi']",7.7,424542,2.9506455384615387
1672,75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,tt2057392,Eye in the Sky,Eye in the Sky,2015,102.0,"['Drama', 'Thriller', 'War']",7.3,72301,2.7232924615384615
1673,76,2013-03-22,Admission,13000000,18007317,18733666,tt1814621,Admission,Admission,2013,107.0,"['Comedy', 'Drama', 'Romance']",5.7,31849,1.4410512307692307
1674,77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,2012,103.0,['Drama'],8.0,422671,2.5437925384615383
1675,80,2015-10-16,Room,13000000,14677674,36262783,tt3170832,Room,Room,2015,118.0,"['Drama', 'Thriller']",8.2,316791,2.789444846153846
1676,81,2015-10-16,Woodlawn,13000000,14394097,14403703,tt4183692,Woodlawn,Woodlawn,2015,123.0,"['Drama', 'Sport']",6.5,6070,1.1079771538461538
1677,85,1998-06-12,Dirty Work,13000000,10020081,10020081,tt5635048,Dirty Work,Dirty Work,2016,103.0,"['Crime', 'Drama']",6.5,19,0.7707754615384615
1678,85,1998-06-12,Dirty Work,13000000,10020081,10020081,tt7243754,Dirty Work,Dirty Work,2018,,['Romance'],7.0,7,0.7707754615384615
1679,86,2015-07-17,Bajrangi Bhaijaan,13000000,8178001,121778347,tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,163.0,"['Action', 'Comedy', 'Drama']",8.0,63747,9.367565153846154
1680,97,2010-03-26,Chloe,13000000,3075255,11831131,tt1833881,Chloe,The 10 Commandments of Chloe,2013,73.0,"['Drama', 'Music', 'Romance']",6.9,34,0.910087
1681,99,2015-12-04,Youth,13000000,2703296,24001573,tt2536448,Youth,Jeunesse,2012,75.0,"['Drama', 'Family']",6.6,36,1.846274846153846
1682,99,2015-12-04,Youth,13000000,2703296,24001573,tt2670524,Youth,Youth,2013,107.0,['Drama'],6.1,327,1.846274846153846
1683,99,2015-12-04,Youth,13000000,2703296,24001573,tt3312830,Youth,Youth,2015,124.0,"['Comedy', 'Drama', 'Music']",7.3,64418,1.846274846153846
1684,99,2015-12-04,Youth,13000000,2703296,24001573,tt5671384,Youth,Youth,2016,124.0,['Drama'],7.3,11,1.846274846153846
1685,99,2015-12-04,Youth,13000000,2703296,24001573,tt6654316,Youth,Fang hua,2017,135.0,"['Drama', 'Romance', 'War']",7.1,2221,1.846274846153846
1686,3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"['Horror', 'Thriller']",5.0,14822,1.1483987692307693
1687,7,2011-07-29,Attack the Block,13000000,1024175,6459183,tt1478964,Attack the Block,Attack the Block,2011,88.0,"['Action', 'Comedy', 'Sci-Fi']",6.7,93868,0.49686023076923075
1688,11,2010-06-18,The Killer Inside Me,13000000,217277,3617277,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"['Crime', 'Drama', 'Horror']",6.1,31727,0.2782520769230769
1689,12,2012-03-30,Womb,13000000,0,0,tt1216520,Womb,Womb,2010,111.0,"['Drama', 'Romance', 'Sci-Fi']",6.4,12489,0.0
1690,14,2013-03-15,The Call,12800000,51872378,69821476,tt1911644,The Call,The Call,2013,94.0,"['Crime', 'Drama', 'Horror']",6.7,103780,5.4548028125
1691,14,2013-03-15,The Call,12800000,51872378,69821476,tt2926868,The Call,Lokroep,2013,25.0,['Documentary'],7.9,12,5.4548028125
1692,14,2013-03-15,The Call,12800000,51872378,69821476,tt4741754,The Call,The Call,2014,109.0,['Thriller'],6.6,5,5.4548028125
1693,16,2014-09-12,The Drop,12600000,10724389,19054534,tt1600196,The Drop,The Drop,2014,106.0,"['Crime', 'Drama']",7.1,132161,1.5122646031746032
1694,18,2010-09-03,Machete,12500000,26593646,46370970,tt0985694,Machete,Machete,2010,105.0,"['Action', 'Crime', 'Thriller']",6.6,182320,3.7096776
1695,28,2010-10-15,Conviction,12500000,6797696,11826980,tt1244754,Conviction,Conviction,2010,107.0,"['Biography', 'Crime', 'Drama']",7.2,39771,0.9461584
1696,28,2010-10-15,Conviction,12500000,6797696,11826980,tt7799386,Conviction,Une intime conviction,2018,110.0,['Drama'],7.0,234,0.9461584
1697,32,2010-12-17,Casino Jack,12500000,2039869,2272186,tt1194417,Casino Jack,Casino Jack,2010,108.0,"['Biography', 'Comedy', 'Crime']",6.2,16191,0.18177488
1698,37,2012-10-05,The Paperboy,12500000,677200,4027663,tt1496422,The Paperboy,The Paperboy,2012,107.0,"['Crime', 'Drama', 'Mystery']",5.8,33940,0.32221304
1699,39,2012-05-04,A Little Bit of Heaven,12500000,10011,1100287,tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,2011,106.0,"['Comedy', 'Drama', 'Fantasy']",6.3,26441,0.08802296
1700,43,2014-06-06,The Fault in Our Stars,12000000,124872350,307166834,tt2582846,The Fault in Our Stars,The Fault in Our Stars,2014,126.0,"['Drama', 'Romance']",7.7,315135,25.597236166666665
1701,45,2012-04-20,Think Like a Man,12000000,91547205,113373764,tt1621045,Think Like a Man,Think Like a Man,2012,122.0,"['Comedy', 'Romance']",6.6,41043,9.447813666666667
1702,47,1986-12-12,The Golden Child,12000000,79817937,79817937,tt3506476,The Golden Child,Jin sun,2012,86.0,['Drama'],5.7,7,6.65149475
1703,52,2012-02-24,Act of Valor,12000000,70012847,82497035,tt1591479,Act of Valor,Act of Valor,2012,110.0,"['Action', 'Adventure', 'Drama']",6.5,63787,6.874752916666667
1704,53,1985-02-08,Witness,12000000,65532576,65532576,tt2802196,Witness,Witness,2012,96.0,"['Action', 'Crime', 'Drama']",5.3,12,5.461048
1705,53,1985-02-08,Witness,12000000,65532576,65532576,tt8562562,Witness,Witness,2019,129.0,['Thriller'],7.1,133,5.461048
1706,54,2006-08-11,Step Up,12000000,65328121,110989157,tt2516968,Step Up,Step Up,2012,55.0,"['Biography', 'Documentary', 'Drama']",7.7,59,9.249096416666667
1707,55,2012-02-03,Chronicle,12000000,64575175,123681790,tt1706593,Chronicle,Chronicle,2012,84.0,"['Drama', 'Sci-Fi', 'Thriller']",7.1,229258,10.306815833333333
1708,58,2012-03-02,Project X,12000000,54731865,103028188,tt1636826,Project X,Project X,2012,88.0,['Comedy'],6.7,177782,8.585682333333333
1709,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,tt5027774,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,115.0,"['Crime', 'Drama']",8.2,344047,13.34932625
1710,60,2016-11-25,Lion,12000000,51739495,149570720,tt3741834,Lion,Lion,2016,118.0,"['Biography', 'Drama']",8.1,181601,12.464226666666667
1711,60,2016-11-25,Lion,12000000,51739495,149570720,tt4685968,Lion,Lion,2015,143.0,"['Action', 'Drama', 'Romance']",3.6,282,12.464226666666667
1712,61,2018-05-04,Overboard,12000000,50316123,85369830,tt1563742,Overboard,Overboard,2018,112.0,"['Comedy', 'Romance']",5.9,25607,7.1141525
1713,65,2013-11-22,Philomena,12000000,37709979,98963392,tt2431286,Philomena,Philomena,2013,98.0,"['Biography', 'Comedy', 'Drama']",7.6,88704,8.246949333333333
1714,67,2002-02-15,Crossroads,12000000,37188667,57000000,tt1842448,Crossroads,Railways: Ai o tsutaerare nai otona-tachi e,2011,,['Drama'],5.4,36,4.75
1715,67,2002-02-15,Crossroads,12000000,37188667,57000000,tt1848834,Crossroads,Crossroads,2015,87.0,"['Action', 'Crime', 'Drama']",7.8,8,4.75
1716,67,2002-02-15,Crossroads,12000000,37188667,57000000,tt1980074,Crossroads,Crossroads,2014,,['Action'],6.3,14,4.75
1717,67,2002-02-15,Crossroads,12000000,37188667,57000000,tt2219370,Crossroads,3 Yol,2013,116.0,"['Drama', 'Mystery', 'War']",6.1,122,4.75
1718,67,2002-02-15,Crossroads,12000000,37188667,57000000,tt4080474,Crossroads,Perekrestok,2014,65.0,['Documentary'],8.7,15,4.75
1719,67,2002-02-15,Crossroads,12000000,37188667,57000000,tt8106586,Crossroads,Crossroads,2018,,['Documentary'],9.3,22,4.75
1720,86,2015-06-23,Crossroads,500000,0,0,tt1842448,Crossroads,Railways: Ai o tsutaerare nai otona-tachi e,2011,,['Drama'],5.4,36,0.0
1721,86,2015-06-23,Crossroads,500000,0,0,tt1848834,Crossroads,Crossroads,2015,87.0,"['Action', 'Crime', 'Drama']",7.8,8,0.0
1722,86,2015-06-23,Crossroads,500000,0,0,tt1980074,Crossroads,Crossroads,2014,,['Action'],6.3,14,0.0
1723,86,2015-06-23,Crossroads,500000,0,0,tt2219370,Crossroads,3 Yol,2013,116.0,"['Drama', 'Mystery', 'War']",6.1,122,0.0
1724,86,2015-06-23,Crossroads,500000,0,0,tt4080474,Crossroads,Perekrestok,2014,65.0,['Documentary'],8.7,15,0.0
1725,86,2015-06-23,Crossroads,500000,0,0,tt8106586,Crossroads,Crossroads,2018,,['Documentary'],9.3,22,0.0
1726,68,2015-07-24,Paper Towns,12000000,32000304,85450484,tt3622592,Paper Towns,Paper Towns,2015,109.0,"['Comedy', 'Drama', 'Mystery']",6.3,87742,7.120873666666666
